@ NAME             %03s "MON"
@ TYPE             %03s "MON"
@ TITLE            %60s "LHC 6.5 with errors and two beam orbit correction using MADX"
@ ORIGIN           %19s "MAD-X 4.00.01 Linux"
@ DATE             %08s "05/03/09"
@ TIME             %08s "12.24.38"
* NAME                            X.OLD              Y.OLD                  X                  Y 
$ %s                                %le                %le                %le                %le 
 "BPM.23L4.B1"                        0   -0.0003990874631                  0   -2.155707683e-06
 "BPM.22L4.B1"                        0   -0.0006238432158                  0   -1.588183077e-07
 "BPM.21L4.B1"                        0   -2.928597279e-05                  0    2.515183296e-06
 "BPM.20L4.B1"                        0    0.0006165193037                  0    7.516002748e-06
 "BPM.19L4.B1"                        0    0.0003953654599                  0    2.843926894e-06
 "BPM.18L4.B1"                        0    0.0006743090084                  0    1.105609233e-06
 "BPM.17L4.B1"                        0    6.297855605e-05                  0   -1.830559806e-06
 "BPM.16L4.B1"                        0   -0.0005566954385                  0   -6.541336421e-06
 "BPM.15L4.B1"                        0   -0.0003907429108                  0    -2.30231462e-06
 "BPM.14L4.B1"                        0   -0.0007259439449                  0   -8.912814665e-07
 "BPM.13L4.B1"                        0    -9.75911507e-05                  0    1.796800178e-06
 "BPM.12L4.B1"                        0    0.0004971347137                  0    6.720699836e-06
 "BPM.11L4.B1"                        0    0.0003794217075                  0    2.392339054e-06
 "BPMC.10L4.B1"                       0    0.0007561191053                  0    1.641505631e-06
 "BPMC.9L4.B1"                        0    0.0001480067192                  0   -6.944162305e-07
 "BPMC.8L4.B1"                        0   -0.0004431202742                  0   -6.197755225e-06
 "BPMC.7L4.B1"                        0   -0.0004612676527                  0   -2.863403177e-06
 "BPMYB.6L4.B1"                       0    -0.001465385018                  0   -7.721817121e-06
 "BQKV.6L4.B1"                        0    -0.001393699287                  0   -1.090094331e-06
 "BTVM.6L4.B1"                        0    -0.001095064167                  0   -1.260848832e-06
 "BQKH.B6L4.B1"                       0   -0.0008714823374                  0   -4.352849792e-07
 "BPMYA.5L4.B1"                       0   -0.0008346484915                  0   -3.545613494e-06
 "BPMWA.B5L4.B1"                      0   -0.0001345270999                  0   -4.997736309e-06
 "BPMWA.A5L4.B1"                      0   -7.680525113e-05                  0   -4.542060662e-06
 "BPMWA.A5R4.B1"                      0    0.0002353474907                  0    -5.45268273e-06
 "BPMWA.B5R4.B1"                      0    0.0002930693395                  0   -5.596938077e-06
 "BSRTA.5R4.B1"                       0    0.0004608972328                  0    -6.00066781e-06
 "BSRTM.5R4.B1"                       0    0.0005537963485                  0    -7.07336748e-06
 "BWS.5R4.B1"                         0    0.0006304218779                  0   -5.621941295e-06
 "BQSV.5R4.B1"                        0    0.0008333252403                  0   -6.431047805e-06
 "BPMYB.5R4.B1"                       0    0.0009152077464                  0   -6.099169143e-06
 "BPLV.A6R4.B1"                       0    0.0008926886917                  0   -5.487868097e-06
 "BPLV.B6R4.B1"                       0    0.0008852258732                  0   -8.548140526e-06
 "BPLV.C6R4.B1"                       0    0.0008777630547                  0   -7.685946766e-06
 "BPLX.D6R4.B1"                       0    0.0007742164482                  0   -6.839171518e-06
 "BCTDC.A6R4.B1"                      0    0.0007497197465                  0    -5.96273737e-06
 "BCTDC.B6R4.B1"                      0    0.0007411375052                  0   -5.416470114e-06
 "BCTFR.A6R4.B1"                      0    0.0006959874534                  0   -6.029641721e-06
 "BCTFR.B6R4.B1"                      0    0.0006874052121                  0   -3.495923476e-06
 "BPLH.A6R4.B1"                       0    0.0006563412302                  0   -4.056363367e-06
 "BPLH.B6R4.B1"                       0    0.0006488784117                  0   -5.400585011e-06
